"country","year","variable","value_type","downstream_use","value_old","value_new","ratio_new_old","pct_diff","abs_pct_diff","status","change_magnitude","extract_status_old","extract_status_new","source_file_old","source_file_new","sheet_old","sheet_new","cell_range_old","cell_range_new","excel_row_old","excel_row_new","excel_col_old","excel_col_new","role_old","role_new","matched_code_old","matched_code_new","code_long_old","code_long_new"
"CHL",2010,"ratio_d43_d4","derived_ratio","cei_ratio_figures",,,,,,"not_compared","not_applicable","ratio_missing_input","ratio_missing_input","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",,,,,,,,,,
"CHL",2010,"ratio_d43d44","derived_ratio","cei_ratio_figures",,,,,,"not_compared","not_applicable","ratio_missing_input","ratio_missing_input","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",,,,,,,,,,
"CHL",2010,"ratio_d44_b5g","derived_ratio","cei_ratio_figures",0.0393826983564794,0.0393991553149773,1.00041787280163,0.0417872801630192,0.0417872801630192,"changed","anecdotal_lt_1pct","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",,,,,,,,,,
"CHL",2010,"ratio_d44_d4","derived_ratio","cei_ratio_figures",0.171128503318371,0.171441463984366,1.00182880502036,0.182880502035854,0.182880502035854,"changed","anecdotal_lt_1pct","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",,,,,,,,,,
"CHL",2010,"ratio_d75_b5g","derived_ratio","cei_ratio_figures",0.0365644539695549,0.0365797332604057,1.00041787280246,0.0417872802464636,0.0417872802464636,"changed","anecdotal_lt_1pct","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",,,,,,,,,,
"CHL",2010,"ratio_d75_d7","derived_ratio","cei_ratio_figures",0.671126914831112,0.671126914831296,1.00000000000027,2.74225087082414e-11,2.74225087082414e-11,"unchanged","unchanged","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",,,,,,,,,,
"CHL",2010,"ROW_r_D4_cei","primitive","uprofits",10167.821417142,10167.821417142,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",31,31,"P","P","ROW_r","ROW_r","D.4","D.4","Renta de la propiedad","Renta de la propiedad"
"CHL",2010,"ROW_r_D41_cei","primitive","current_extractor",889.439304818,889.439304818,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",32,32,"P","P","ROW_r","ROW_r","D.41","D.41","Intereses","Intereses"
"CHL",2010,"ROW_r_D42_cei","primitive","current_extractor",6032.977660741,6032.977660741,1,-1.11022302462516e-14,1.11022302462516e-14,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",33,33,"P","P","ROW_r","ROW_r","D.42","D.42","Renta distribuida de las sociedades","Renta distribuida de las sociedades"
"CHL",2010,"ROW_r_D43_cei","primitive","current_extractor",3245.404451583,3245.404451583,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",34,34,"P","P","ROW_r","ROW_r","D.43","D.43","Utilidades reinvertidas de la inversión extranjera directa","Utilidades reinvertidas de la inversión extranjera directa"
"CHL",2010,"ROW_r_D44_cei","primitive","current_extractor",,,,,,"not_compared","not_applicable","non_numeric","non_numeric","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",,,,,"ROW_r","ROW_r",,,,
"CHL",2010,"TOT_B5g_cei","primitive","snacompare;uprofits",103604.217823627,103604.217823627,0.999999999999996,-4.32986979603811e-13,4.32986979603811e-13,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",40,40,"Q","Q","TOT_r","TOT_r","B.5","B.5","Saldo de ingresos primarios","Saldo de ingresos primarios"
"CHL",2010,"TOT_r_D4_cei","primitive","uprofits",45811.4928292677,45783.6828085076,0.999392946637567,-0.0607053362433274,0.0607053362433274,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",31,31,"Q","Q","TOT_r","TOT_r","D.4","D.4","Renta de la propiedad","Renta de la propiedad"
"CHL",2010,"TOT_r_D41_cei","primitive","current_extractor",14455.6268586594,14455.3097016875,0.999978059964123,-0.0021940035876522,0.0021940035876522,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",32,32,"Q","Q","TOT_r","TOT_r","D.41","D.41","Intereses","Intereses"
"CHL",2010,"TOT_r_D42_cei","primitive","current_extractor",23379.6166897627,23352.1237295024,0.998824062831091,-0.117593716890929,0.117593716890929,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",33,33,"Q","Q","TOT_r","TOT_r","D.42","D.42","Renta distribuida de las sociedades","Renta distribuida de las sociedades"
"CHL",2010,"TOT_r_D43_cei","primitive","current_extractor",4649.84807402,4649.84807402,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",34,34,"Q","Q","TOT_r","TOT_r","D.43","D.43","Utilidades reinvertidas de la inversión extranjera directa","Utilidades reinvertidas de la inversión extranjera directa"
"CHL",2010,"TOT_r_D44_cei","primitive","current_extractor",3318.78584715156,3318.78594362469,1.0000000290688,2.90688046966636e-06,2.90688046966636e-06,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2010","2010","E27:Q48","E27:Q48",35,35,"Q","Q","TOT_r","TOT_r","D.44","D.44","Renta de la propiedad atribuida a los titulares de pólizas de seguros","Renta de la propiedad atribuida a los titulares de pólizas de seguros"
"CHL",2011,"B2g_cei","primitive","snacompare",16245.090191606,16245.0901916284,1.00000000000138,1.38289379947309e-10,1.38289379947309e-10,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",27,27,"N","N","households_r","households_r","B.2B/B.3B","B.2B/B.3B","Excedente de explotación bruto /Ingreso Mixto bruto","Excedente de explotación bruto /Ingreso Mixto bruto"
"CHL",2011,"B3g_cei","primitive","snacompare",,,,,,"not_compared","not_applicable","non_numeric","non_numeric","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",,,,,"households_r","households_r",,,,
"CHL",2011,"B5g_cei","primitive","snacompare",75030.103896147,75068.3467626009,1.00050970029985,0.0509700299853977,0.0509700299853977,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",40,40,"N","N","households_r","households_r","B.5","B.5","Saldo de ingresos primarios","Saldo de ingresos primarios"
"CHL",2011,"D1_cei","primitive","snacompare",43533.1252673826,43533.1252673822,0.999999999999992,-8.32667268468867e-13,8.32667268468867e-13,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",29,29,"N","N","households_r","households_r","D.1","D.1","Remuneración de asalariados","Remuneración de asalariados"
"CHL",2011,"D11_cei","primitive","current_extractor",,,,,,"not_compared","not_applicable","no_code_match","no_code_match","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",,,,,"households_r","households_r",,,,
"CHL",2011,"D4_cei","primitive","snacompare;cei_ratio_figures",19321.2224798695,19359.1755697871,1.00196432135478,0.196432135477842,0.196432135477842,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",31,31,"N","N","households_r","households_r","D.4","D.4","Renta de la propiedad","Renta de la propiedad"
"CHL",2011,"D43_cei","primitive","cei_ratio_figures",,,,,,"not_compared","not_applicable","non_numeric","non_numeric","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",,,,,"households_u","households_u",,,,
"CHL",2011,"D44_cei","primitive","cei_ratio_figures",3280.355156293,3280.355156293,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",35,35,"N","N","households_r","households_r","D.44","D.44","Renta de la propiedad atribuida a los titulares de pólizas de seguros","Renta de la propiedad atribuida a los titulares de pólizas de seguros"
"CHL",2011,"D5_cei","primitive","snacompare",1772.403147231,1772.403146314,0.999999999482623,-5.17376586017804e-08,5.17376586017804e-08,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",41,41,"E","E","households_u","households_u","D.5","D.5","Impuestos sobre la  renta","Impuestos sobre la  renta"
"CHL",2011,"D61_cei","primitive","snacompare",9129.38152465989,9129.38152465988,1,-2.22044604925031e-14,2.22044604925031e-14,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",42,42,"E","E","households_u","households_u","D.61","D.61","Contribuciones sociales","Contribuciones sociales"
"CHL",2011,"D62_cei","primitive","snacompare",7747.970679,7747.97068,1.00000000012907,1.29066091147934e-08,1.29066091147934e-08,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",43,43,"N","N","households_r","households_r","D.62","D.62","Prestaciones sociales","Prestaciones sociales"
"CHL",2011,"D7_cei","primitive","cei_ratio_figures",3921.66620927982,3921.66620572982,0.999999999094772,-9.05227559577781e-08,9.05227559577781e-08,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",44,44,"N","N","households_r","households_r","D.7","D.7","Otras transferencias corrientes","Otras transferencias corrientes"
"CHL",2011,"D75_cei","primitive","cei_ratio_figures",2633.811073927,2633.811070377,0.999999998652143,-1.34785682615046e-07,1.34785682615046e-07,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",47,47,"N","N","households_r","households_r","D.75","D.75","Transferencias corrientes diversas","Transferencias corrientes diversas"
"CHL",2011,"D752_cei","primitive","current_extractor",,,,,,"not_compared","not_applicable","no_code_match","no_code_match","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",,,,,"households_r","households_r",,,,
"CHL",2011,"FC_B5g_cei","primitive","snacompare;uprofits",2074.68506032289,2074.68548787939,1.0000002060826,2.06082604536917e-05,2.06082604536917e-05,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",40,40,"L","L","FC_r","FC_r","B.5","B.5","Saldo de ingresos primarios","Saldo de ingresos primarios"
"CHL",2011,"FC_r_D4_cei","primitive","uprofits",14693.2990764169,14693.298886371,0.999999987065809,-1.29341914956171e-06,1.29341914956171e-06,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",31,31,"L","L","FC_r","FC_r","D.4","D.4","Renta de la propiedad","Renta de la propiedad"
"CHL",2011,"FC_r_D41_cei","primitive","current_extractor",12035.547248171,12035.5727398738,1.00000211803437,0.000211803437366598,0.000211803437366598,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",32,32,"L","L","FC_r","FC_r","D.41","D.41","Intereses","Intereses"
"CHL",2011,"FC_r_D42_cei","primitive","current_extractor",1837.52108541218,1837.52108541218,1,2.22044604925031e-14,2.22044604925031e-14,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",33,33,"L","L","FC_r","FC_r","D.42","D.42","Renta distribuida de las sociedades","Renta distribuida de las sociedades"
"CHL",2011,"FC_r_D43_cei","primitive","current_extractor",0,0,,,,"unchanged_zero","unchanged_zero","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",34,34,"L","L","FC_r","FC_r","D.43","D.43","Utilidades reinvertidas de la inversión extranjera directa","Utilidades reinvertidas de la inversión extranjera directa"
"CHL",2011,"FC_r_D44_cei","primitive","current_extractor",820.230742833698,820.205061084975,0.999968689604788,-0.00313103952123139,0.00313103952123139,"changed","anecdotal_lt_1pct","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/CHL/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/CHL/CEI_anuario_2013-2024.xls","2011","2011","E27:Q48","E27:Q48",35,35,"L","L","FC_r","FC_r","D.44","D.44","Renta de la propiedad atribuida a los titulares de pólizas de seguros","Renta de la propiedad atribuida a los titulares de pólizas de seguros"
